,leagueID,season,homeTeamID,awayTeamID,xGoals_h,shots_h,shotsOnTarget_h,deep_h,ppda_h,corners_h,total_xAssists_h,total_key_passes_h,total_xGoalsChain_h,total_blocked_shots_h,total_saved_shots_h,xGoals_a,shots_a,shotsOnTarget_a,deep_a,ppda_a,corners_a,total_xAssists_a,total_key_passes_a,total_xGoalsChain_a,total_blocked_shots_a,total_saved_shots_a,game_month,game_day,redCards_h_cat,redCards_a_cat,ownGoals_h_cat,ownGoals_a_cat,yellowCards_h_cat,yellowCards_a_cat,total_assists_h_cat,total_assists_a_cat,result
3713,1.0,2014.0,72.0,92.0,2.36114,21.0,8.0,0.0,6.1667,5.0,1.413966035,16.0,6.295254439,4.0,0.0,1.06159,10.0,1.0,5.0,14.0952,6.0,1.003660023,8.0,3.371443874,4.0,1.0,4.0,18.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0
3714,1.0,2014.0,78.0,76.0,2.0561,19.0,4.0,7.0,2.4412,7.0,1.916730271,15.0,4.847263809,5.0,4.0,0.698022,8.0,4.0,4.0,9.52,6.0,0.577737436,7.0,0.648977026,2.0,1.0,4.0,18.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0
3715,1.0,2014.0,75.0,84.0,2.57043,18.0,6.0,9.0,10.9032,6.0,1.849478562,15.0,7.32753028,2.0,4.0,0.87346,10.0,6.0,4.0,17.0,3.0,0.840901934,9.0,3.189344179,2.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0
3716,1.0,2014.0,85.0,74.0,2.26451,15.0,2.0,2.0,9.0,2.0,1.69823675,12.0,2.356076617,4.0,0.0,1.36108,12.0,6.0,0.0,8.0,5.0,1.373905778,11.0,2.047321659,5.0,3.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0
3717,1.0,2014.0,80.0,89.0,1.1493,7.0,2.0,5.0,14.5926,3.0,0.538499404,4.0,2.0101537,3.0,1.0,0.744613,15.0,2.0,8.0,5.2069,7.0,0.744612998,15.0,3.335611617,5.0,2.0,4.0,18.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,2.0
3718,1.0,2014.0,88.0,81.0,2.05138,18.0,3.0,0.0,6.7778,6.0,1.906790959,15.0,9.186219446,0.0,2.0,0.738105,9.0,3.0,3.0,22.3333,3.0,0.448518247,6.0,2.223936866,3.0,3.0,4.0,19.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0
3719,1.0,2014.0,86.0,82.0,0.938886,11.0,5.0,5.0,8.1538,4.0,0.472098999,7.0,1.561659805,3.0,4.0,1.99862,14.0,8.0,9.0,5.4483,3.0,1.796863984,9.0,6.863339426,3.0,0.0,4.0,19.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0
3720,1.0,2014.0,74.0,82.0,1.39327,13.0,4.0,5.0,18.5,8.0,0.920429909,11.0,4.204998508,2.0,2.0,1.58825,7.0,2.0,5.0,10.4706,3.0,0.531275641,7.0,2.019963462,3.0,0.0,4.0,25.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0
3721,1.0,2014.0,202.0,81.0,2.28143,18.0,7.0,0.0,4.9,6.0,1.447203461,15.0,2.383439444,5.0,0.0,0.824309,8.0,2.0,4.0,4.7727,6.0,0.684759678,5.0,3.79144742,1.0,2.0,4.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3722,1.0,2014.0,86.0,84.0,1.54939,12.0,4.0,5.0,7.6154,9.0,0.886512959,10.0,4.254457621,2.0,2.0,1.58825,11.0,6.0,3.0,10.6316,6.0,0.96186135,10.0,3.011575328,2.0,3.0,4.0,25.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0
3723,1.0,2014.0,76.0,87.0,0.507754,10.0,4.0,1.0,12.1034,2.0,0.353482537,7.0,0.891451579,0.0,4.0,1.41235,22.0,4.0,0.0,4.5556,4.0,0.647506289,15.0,3.987775136,0.0,4.0,4.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3724,1.0,2014.0,85.0,77.0,2.15079,23.0,8.0,12.0,5.2727,9.0,1.371411335,18.0,3.62744726,0.0,0.0,0.0,15.0,5.0,5.0,7.8,0.0,0.553355101,9.0,3.142939046,2.0,4.0,4.0,25.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0
3725,1.0,2014.0,92.0,75.0,1.98975,12.0,4.0,4.0,4.0435,6.0,1.177430589,10.0,1.72074784,6.0,4.0,1.21926,8.0,4.0,1.0,7.2,4.0,0.170185087,4.0,1.456083953,0.0,3.0,4.0,25.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
3726,1.0,2014.0,78.0,91.0,0.913865,7.0,3.0,3.0,8.1818,0.0,0.125869531,3.0,0.935136788,1.0,3.0,1.41235,21.0,7.0,0.0,11.2,0.0,2.222299792,17.0,6.4063619,4.0,5.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
3727,1.0,2014.0,88.0,71.0,1.1892,11.0,4.0,7.0,16.1667,7.0,0.697594831,9.0,1.403134108,6.0,1.0,0.901376,13.0,4.0,3.0,12.0,6.0,0.394595104,10.0,1.394384153,3.0,2.0,4.0,25.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0
3728,1.0,2014.0,72.0,89.0,1.07922,9.0,7.0,2.0,16.4375,7.0,0.540387096,7.0,2.141444465,1.0,4.0,0.750462,17.0,4.0,8.0,5.6207,7.0,0.692728981,14.0,1.341643231,0.0,4.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0
3729,1.0,2014.0,83.0,80.0,1.07482,11.0,1.0,10.0,6.6061,6.0,0.933197971,9.0,3.76956623,4.0,1.0,0.853305,7.0,3.0,6.0,12.087,2.0,0.783531306,6.0,2.227605311,3.0,2.0,4.0,26.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0
3730,1.0,2014.0,91.0,87.0,0.730978,7.0,4.0,2.0,12.9231,7.0,0.699824023,6.0,2.174507312,1.0,3.0,0.523697,12.0,9.0,7.0,5.05,7.0,0.465473413,10.0,2.025007363,2.0,0.0,4.0,28.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0
3731,1.0,2014.0,75.0,80.0,0.600074,8.0,2.0,7.0,10.0,2.0,0.57014741,7.0,2.078904316,2.0,1.0,1.51717,11.0,4.0,0.0,11.6923,6.0,0.677177802,10.0,2.772528622,2.0,1.0,4.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0
3732,1.0,2014.0,87.0,88.0,0.769022,11.0,5.0,7.0,14.3158,3.0,0.54212511,9.0,3.157806596,1.0,3.0,1.68865,8.0,1.0,8.0,12.6842,0.0,1.039332157,6.0,6.069796419,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,2.0
3733,1.0,2014.0,83.0,72.0,1.39298,17.0,4.0,7.0,10.4,8.0,1.329547498,15.0,6.091444898,6.0,2.0,0.367813,8.0,2.0,2.0,5.8966,0.0,0.233004885,4.0,0.575568683,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0
3734,1.0,2014.0,71.0,76.0,1.9201,16.0,8.0,6.0,8.2857,0.0,0.70087714,10.0,3.551538169,3.0,5.0,0.905628,3.0,1.0,5.0,19.2143,3.0,0.893656075,2.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,2.0
3735,1.0,2014.0,91.0,77.0,1.3938,14.0,5.0,7.0,11.4211,6.0,1.375252046,13.0,3.053577699,1.0,4.0,1.23136,9.0,3.0,2.0,7.5556,4.0,1.231358016,9.0,7.497106563,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,1.0,1.0
3736,1.0,2014.0,74.0,78.0,2.22869,23.0,3.0,7.0,4.5385,0.0,1.358949287,14.0,3.005335713,0.0,2.0,0.392674,9.0,3.0,4.0,9.5417,2.0,0.340356795,6.0,1.286817037,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
3737,1.0,2014.0,81.0,80.0,1.46324,18.0,5.0,7.0,12.5294,5.0,1.121987984,12.0,5.506715273,0.0,5.0,0.0,12.0,3.0,0.0,8.4118,4.0,2.327218659,12.0,7.877362549,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0
3738,1.0,2014.0,88.0,75.0,0.0,22.0,9.0,0.0,5.6538,0.0,2.118611645,19.0,11.80465123,6.0,0.0,0.217043,6.0,2.0,5.0,17.3333,3.0,0.118864564,4.0,0.407507369,3.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
3739,1.0,2014.0,86.0,89.0,1.19246,9.0,2.0,3.0,12.0435,4.0,1.16395654,8.0,1.552600823,2.0,2.0,1.68865,11.0,5.0,7.0,3.96,0.0,1.107585533,8.0,5.437383927,1.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
3740,1.0,2014.0,85.0,72.0,1.03921,11.0,3.0,3.0,13.2105,5.0,0.501015851,8.0,2.400443524,5.0,1.0,0.418315,10.0,5.0,5.0,8.95,6.0,0.186206087,5.0,0.798707683,4.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0
3741,1.0,2014.0,82.0,84.0,2.13485,20.0,7.0,8.0,7.4242,6.0,2.134847399,20.0,9.351546846,0.0,4.0,0.708217,10.0,5.0,2.0,17.619,4.0,0.523144107,7.0,1.241794405,3.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0
3742,1.0,2014.0,202.0,83.0,0.318849,10.0,3.0,2.0,7.0833,1.0,0.130445985,5.0,0.667388262,3.0,2.0,0.0,20.0,9.0,0.0,8.85,6.0,1.618349509,16.0,5.42993734,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0
3743,1.0,2014.0,87.0,92.0,1.30453,20.0,8.0,7.0,12.8824,6.0,1.174573544,16.0,3.993468519,5.0,0.0,0.319239,9.0,1.0,3.0,11.0556,5.0,0.195369778,5.0,0.533556987,4.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
3744,1.0,2014.0,202.0,82.0,1.49775,17.0,6.0,8.0,7.72,3.0,0.953405842,14.0,2.9206912,6.0,5.0,0.0,13.0,6.0,4.0,3.5714,5.0,1.77014027,9.0,7.908055812,2.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0
3745,1.0,2014.0,78.0,202.0,2.20095,15.0,4.0,5.0,9.0952,6.0,2.06130895,11.0,5.36057622,4.0,1.0,0.266048,11.0,4.0,2.0,4.7826,3.0,0.198000824,9.0,0.303386295,2.0,3.0,3.0,14.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,2.0
3746,1.0,2014.0,83.0,81.0,0.0,19.0,9.0,0.0,3.4857,7.0,2.824844033,16.0,14.70623416,5.0,0.0,0.478172,7.0,1.0,2.0,15.9444,5.0,0.272049725,3.0,0.978169667,2.0,1.0,3.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0
3747,1.0,2014.0,75.0,91.0,0.53913,15.0,3.0,8.0,8.2273,7.0,0.470522774,12.0,0.975354651,4.0,3.0,1.0475,12.0,5.0,5.0,7.6667,5.0,1.047497688,12.0,3.494553596,2.0,5.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0
3748,1.0,2014.0,76.0,85.0,0.958807,14.0,5.0,4.0,12.5,7.0,0.852747763,12.0,3.300023124,4.0,4.0,0.198751,9.0,2.0,7.0,5.04,5.0,0.110907607,6.0,0.485317511,4.0,2.0,3.0,14.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0
3749,1.0,2014.0,77.0,71.0,0.472898,12.0,2.0,9.0,8.0882,2.0,0.397460617,10.0,1.50301056,3.0,2.0,1.50195,14.0,8.0,3.0,10.3158,5.0,1.477023512,13.0,5.427571088,2.0,4.0,3.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0
3750,1.0,2014.0,92.0,88.0,0.0,10.0,4.0,3.0,19.7368,2.0,0.193543309,8.0,0.527090644,1.0,3.0,1.69506,21.0,5.0,0.0,4.9655,6.0,1.043719284,13.0,4.996038839,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0
3751,1.0,2014.0,80.0,74.0,0.0,22.0,7.0,0.0,8.8696,9.0,2.013537697,14.0,7.547951982,0.0,0.0,1.82802,12.0,5.0,0.0,8.697,2.0,1.024909414,12.0,3.919428363,4.0,4.0,3.0,15.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0
3752,1.0,2014.0,72.0,86.0,2.25807,15.0,9.0,9.0,7.4194,3.0,1.285579464,10.0,6.965175919,3.0,5.0,1.90437,12.0,4.0,4.0,15.7778,4.0,0.357191461,6.0,0.986202002,5.0,3.0,3.0,15.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0
3753,1.0,2014.0,89.0,82.0,1.02781,11.0,3.0,5.0,7.9722,4.0,0.453437179,7.0,2.372820497,3.0,0.0,0.206431,5.0,1.0,2.0,9.2414,2.0,0.128645677,2.0,0.363013295,2.0,1.0,3.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0
3754,1.0,2014.0,84.0,87.0,0.438751,10.0,3.0,3.0,10.9667,4.0,0.210986621,5.0,0.984065301,4.0,3.0,1.69506,16.0,5.0,9.0,9.1875,5.0,1.585052371,14.0,5.864863634,3.0,4.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
3755,1.0,2014.0,88.0,76.0,0.0,43.0,16.0,0.0,4.5217,9.0,3.828011148,33.0,16.40229458,0.0,0.0,0.775158,3.0,0.0,1.0,15.9412,2.0,0.974823505,3.0,0.0,0.0,0.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
3756,1.0,2014.0,71.0,84.0,0.762371,12.0,3.0,7.0,12.0,4.0,0.650403153,10.0,2.173079174,4.0,3.0,1.90437,9.0,6.0,4.0,7.7727,0.0,1.769827694,7.0,6.63021493,3.0,4.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3757,1.0,2014.0,82.0,75.0,0.0,10.0,4.0,6.0,5.8,4.0,0.922793075,4.0,4.949553639,1.0,2.0,0.0,14.0,5.0,7.0,11.4483,4.0,2.672267392,13.0,4.7301329,3.0,2.0,3.0,21.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0
3758,1.0,2014.0,74.0,92.0,1.92097,20.0,3.0,9.0,12.4667,0.0,1.046090849,13.0,3.918306649,0.0,2.0,1.90437,15.0,3.0,0.0,17.1579,5.0,0.959330592,12.0,2.398659925,5.0,3.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3759,1.0,2014.0,85.0,78.0,2.07851,17.0,4.0,6.0,7.2727,8.0,1.407731017,12.0,2.157375487,5.0,3.0,0.0,12.0,3.0,6.0,10.6087,4.0,1.210921198,10.0,4.463152878,3.0,1.0,3.0,21.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0
3760,1.0,2014.0,86.0,83.0,1.0068,16.0,4.0,5.0,8.2222,9.0,0.709992937,12.0,1.794026799,0.0,3.0,0.754782,7.0,3.0,0.0,7.0278,4.0,0.684652347,8.0,1.516606525,3.0,1.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
3761,1.0,2014.0,81.0,77.0,0.99619,15.0,4.0,8.0,5.9167,6.0,0.930359371,13.0,2.615145013,0.0,3.0,0.536562,7.0,3.0,4.0,8.0,4.0,0.520457367,6.0,1.118756349,1.0,3.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
3762,1.0,2014.0,87.0,89.0,0.557648,7.0,1.0,7.0,12.8636,2.0,0.47352,5.0,2.253101486,2.0,0.0,1.22632,6.0,4.0,3.0,4.8222,3.0,0.465150623,5.0,3.126537893,2.0,2.0,3.0,22.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0
3763,1.0,2014.0,91.0,80.0,1.32415,19.0,8.0,3.0,9.8,6.0,0.685024317,11.0,3.221224826,2.0,0.0,0.758601,8.0,3.0,5.0,19.1818,6.0,0.758601341,8.0,5.611885887,3.0,0.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0
3764,1.0,2014.0,202.0,72.0,1.39318,14.0,1.0,0.0,5.0323,1.0,1.240564998,10.0,3.547858868,5.0,0.0,0.839996,8.0,3.0,9.0,5.5926,3.0,0.404970065,7.0,1.688850369,3.0,1.0,3.0,22.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0
3765,1.0,2014.0,83.0,71.0,2.35805,13.0,8.0,5.0,19.2778,7.0,1.480851172,11.0,5.085888321,2.0,3.0,0.714521,9.0,2.0,6.0,13.6,7.0,0.63485191,6.0,2.085226265,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0
3766,1.0,2014.0,74.0,84.0,1.62682,16.0,6.0,11.0,11.087,9.0,1.000186644,10.0,5.438947514,0.0,4.0,0.262557,6.0,1.0,1.0,35.1,0.0,0.174258063,5.0,0.543981116,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3767,1.0,2014.0,82.0,83.0,1.2754,23.0,8.0,5.0,5.5161,0.0,0.751513324,19.0,2.027573235,5.0,0.0,0.834136,7.0,3.0,6.0,12.6111,3.0,0.790379588,5.0,1.810021196,1.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,1.0,2.0
3768,1.0,2014.0,71.0,80.0,0.707847,8.0,1.0,5.0,17.8824,7.0,0.70784694,8.0,1.040298973,2.0,0.0,1.11662,12.0,5.0,7.0,20.125,7.0,0.965472303,9.0,3.948420115,3.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0
3769,1.0,2014.0,84.0,77.0,1.86428,16.0,7.0,9.0,6.3571,7.0,1.634413314,11.0,8.362736985,3.0,0.0,0.143279,4.0,1.0,1.0,21.5714,0.0,0.143279454,4.0,0.647269512,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,1.0,1.0
3770,1.0,2014.0,75.0,78.0,0.7797,19.0,5.0,6.0,6.8571,8.0,0.485714551,13.0,1.458481757,6.0,5.0,1.00613,14.0,2.0,6.0,13.2941,6.0,0.731335808,9.0,1.008876771,4.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0
3771,1.0,2014.0,88.0,91.0,0.992526,18.0,5.0,0.0,6.15,0.0,0.750685023,13.0,3.139081404,0.0,4.0,1.13348,7.0,3.0,1.0,28.25,0.0,0.517249594,3.0,4.748919487,1.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0
3772,1.0,2014.0,202.0,74.0,1.03037,12.0,3.0,5.0,9.6364,3.0,0.938706229,9.0,1.882038498,3.0,3.0,0.963892,16.0,5.0,0.0,6.4444,4.0,0.79154044,14.0,3.045107254,3.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0
3773,1.0,2014.0,72.0,87.0,0.0,6.0,1.0,4.0,13.2308,3.0,0.158312174,3.0,0.519374115,1.0,1.0,1.03601,17.0,6.0,6.0,17.0,6.0,0.780090563,13.0,2.674372386,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0
3774,1.0,2014.0,92.0,76.0,1.09795,12.0,5.0,7.0,9.7778,5.0,0.926480884,8.0,5.259802887,6.0,2.0,0.0,12.0,5.0,0.0,13.4286,6.0,1.919488952,9.0,2.049085088,5.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0
3775,1.0,2014.0,86.0,85.0,0.789943,9.0,3.0,5.0,13.5,5.0,0.789942848,9.0,3.283195841,2.0,2.0,0.220357,7.0,3.0,3.0,4.2727,0.0,0.208542653,6.0,0.833367972,2.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,1.0
3776,1.0,2014.0,81.0,89.0,0.86518,13.0,6.0,3.0,10.5,9.0,0.662632077,8.0,0.624690218,1.0,5.0,0.0,18.0,6.0,0.0,5.8636,0.0,0.919533748,12.0,4.429723263,0.0,5.0,2.0,8.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
3777,1.0,2014.0,83.0,75.0,1.77095,17.0,7.0,5.0,8.6296,6.0,1.220060045,12.0,2.585517347,0.0,5.0,0.799802,11.0,4.0,1.0,7.7188,6.0,0.585107528,6.0,2.197230741,2.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0
3778,1.0,2014.0,77.0,202.0,1.80831,18.0,6.0,4.0,8.0741,8.0,1.691366026,14.0,5.610397391,0.0,0.0,1.26883,19.0,4.0,4.0,8.4,4.0,1.174102416,18.0,5.530873187,0.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0
3779,1.0,2014.0,91.0,71.0,0.985975,10.0,4.0,5.0,10.08,3.0,0.446085405,7.0,1.949156694,2.0,2.0,0.423817,11.0,4.0,2.0,7.2778,7.0,0.220225869,7.0,0.604151422,2.0,4.0,2.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0
3780,1.0,2014.0,87.0,82.0,0.0,16.0,7.0,8.0,8.4583,5.0,1.307230586,8.0,5.959987409,4.0,4.0,1.71247,14.0,5.0,7.0,6.5588,7.0,1.556581561,10.0,5.023306422,0.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,2.0,2.0
3781,1.0,2014.0,80.0,72.0,0.89846,21.0,7.0,0.0,16.7143,0.0,0.732880775,18.0,2.309598826,6.0,0.0,0.706994,7.0,4.0,2.0,10.9048,2.0,0.70699426,7.0,0.757530881,1.0,4.0,2.0,11.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0
3782,1.0,2014.0,85.0,88.0,0.745602,16.0,5.0,3.0,14.5882,3.0,0.599769045,12.0,1.591671919,5.0,3.0,0.0,14.0,8.0,0.0,6.8286,2.0,1.34544456,11.0,6.18080695,3.0,5.0,2.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0
3783,1.0,2014.0,89.0,92.0,1.62116,11.0,7.0,6.0,8.5417,5.0,0.813625203,8.0,2.618587814,2.0,3.0,1.85067,13.0,3.0,0.0,10.0645,0.0,1.791976664,11.0,4.67307236,4.0,2.0,2.0,11.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,2.0
3784,1.0,2014.0,74.0,81.0,1.68446,21.0,7.0,0.0,7.0,8.0,1.499430234,18.0,4.549509617,0.0,0.0,0.125464,4.0,1.0,2.0,16.125,2.0,0.101238388,3.0,0.28823329,3.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
3785,1.0,2014.0,78.0,86.0,0.932684,7.0,3.0,4.0,5.9355,5.0,0.932684511,7.0,2.022398666,1.0,2.0,0.444535,5.0,1.0,6.0,11.6111,2.0,0.411406893,3.0,1.156441648,1.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0
3786,1.0,2014.0,76.0,84.0,0.685986,11.0,4.0,4.0,13.8462,5.0,0.375645917,7.0,1.299265124,4.0,2.0,0.438959,10.0,3.0,6.0,6.4762,4.0,0.349619045,7.0,1.89688332,1.0,3.0,2.0,11.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0
3787,1.0,2014.0,71.0,85.0,0.0,3.0,2.0,4.0,11.75,0.0,0.234004483,3.0,0.114899632,1.0,1.0,1.11955,11.0,6.0,6.0,9.9444,3.0,0.340763335,9.0,1.154285593,2.0,4.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0
3788,1.0,2014.0,80.0,92.0,1.53973,14.0,5.0,11.0,8.8261,7.0,1.475082994,13.0,3.671927078,3.0,4.0,0.513251,10.0,5.0,2.0,10.3333,7.0,0.385476423,7.0,0.859121697,1.0,4.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0
3789,1.0,2014.0,78.0,83.0,2.26395,22.0,3.0,8.0,4.3333,0.0,0.934137339,11.0,4.116390355,0.0,2.0,2.08054,12.0,4.0,5.0,9.2353,0.0,0.82903349,7.0,4.450643238,3.0,2.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
3790,1.0,2014.0,77.0,76.0,0.869183,13.0,2.0,6.0,4.087,0.0,0.610783807,11.0,1.017663538,5.0,2.0,0.107318,5.0,1.0,0.0,13.625,2.0,0.067540193,2.0,0.242398757,1.0,1.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0
3791,1.0,2014.0,84.0,89.0,1.04218,11.0,6.0,6.0,20.7857,4.0,0.945889467,10.0,2.040294956,4.0,3.0,1.47171,18.0,3.0,0.0,5.0294,0.0,1.240161499,14.0,4.36151818,0.0,2.0,2.0,21.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,1.0,2.0
3792,1.0,2014.0,91.0,202.0,1.09259,16.0,6.0,6.0,6.4231,5.0,0.980156792,12.0,3.338302301,2.0,4.0,1.26883,8.0,3.0,0.0,9.6364,7.0,0.159099841,6.0,0.481468958,2.0,2.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0
3793,1.0,2014.0,88.0,86.0,0.0,16.0,9.0,11.0,10.7931,7.0,1.641113117,10.0,9.343153611,1.0,4.0,0.166685,8.0,1.0,1.0,24.0667,3.0,0.136179451,6.0,0.503111402,2.0,1.0,2.0,21.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,2.0
3794,1.0,2014.0,82.0,81.0,2.17554,27.0,8.0,11.0,5.2609,7.0,0.988213983,18.0,4.159768116,0.0,0.0,0.0,12.0,5.0,4.0,14.2632,0.0,1.699537984,10.0,5.054279312,3.0,3.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0
3795,1.0,2014.0,72.0,75.0,2.05032,18.0,3.0,0.0,11.0556,4.0,1.889057497,15.0,7.709612336,4.0,2.0,1.99519,15.0,4.0,5.0,13.2083,7.0,0.882807944,11.0,4.208619386,4.0,2.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
